緯度,経度,施設名,ふりがな,住所,,区,電話番号　,施設情報,施設種別,0歳児,1歳児,2歳児,3歳児,4歳児,5歳児,月,指定園,新制度未移行園,ソート,月
34.727664,135.535187,生江保育所,おおさかしりついくえほいくしょ,旭区生江3-14-13,16,旭区,06-6922-7797,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/ikue.pdf,保育所,0,0,0,1,9,8,1,,,163101,2
34.723167,135.549332,森小路保育所,おおさかしりつもりしょうじほいくしょ,旭区森小路2-5-29,16,旭区,06-6951-6283,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/morisyouji.pdf,保育所,0,0,0,0,10,2,1,,,163102,2
34.723564,135.542868,大宮第１保育所,おおさかしりつおおみやだいいちほいくしょ,旭区中宮2-22-22,16,旭区,06-6951-3998,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/oomiya1.pdf,保育所,,,0,10,10,1,1,,,163103,2
34.72184,135.558463,清水保育所,おおさかしりつしみずほいくしょ,旭区清水2-14-17,16,旭区,06-6954-6260,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/simizu.pdf,保育所,0,0,0,2,0,6,1,,,163202,2
34.721641,135.563398,両国保育所,おおさかしりつりょうごくほいくしょ,旭区清水4-6-15,16,旭区,06-6951-3083,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/ryogoku.pdf,保育所,0,0,0,1,0,3,1,,,163201,2
34.72076,135.544767,大宮まぶね保育園,おおみやまぶねほいくえん,旭区大宮1-1-32,16,旭区,06-6955-4571,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/h16-8-omiyamabune.pdf,保育所,0,0,0,5,0,0,1,,,163308,2
34.718467,135.536807,つぼみ保育園,つぼみほいくえん,旭区高殿5-10-34,16,旭区,06-6953-5511,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/h16-6-tubomi.pdf,保育所,0,0,0,0,1,0,1,,,163306,2
34.718945,135.560861,平和の子保育園,へいわのこほいくえん,旭区新森7-1-5,16,旭区,06-6954-0524,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/h16-5-heiwanoko.pdf,保育所,0,0,0,0,0,1,1,,,163305,2
34.738007,135.558114,太子橋保育園,たいしばしほいくしょ,旭区太子橋3-2-8,16,旭区,06-6956-5000,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/h16-4-taishibashi.pdf,保育所,0,0,0,1,0,0,1,,,163304,2
34.724141,135.53575,金光寺保育園,こんこうじほいくえん,旭区生江2-2-21,16,旭区,06-6925-1225,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/h16-3-konkouji.pdf,保育所,0,0,0,,,,1,,,163303,2
34.729891,135.547552,大阪YWCA大宮保育園,おおさかわいだぶりゅしーえーおおみやほいくえん,旭区大宮5-7-15,16,旭区,06-6955-5931,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/h16-2-ywcaomiya.pdf,保育所,0,0,0,0,0,0,1,,,163302,2
34.72087,135.54561,ありんこ保育園,ありんこほいくえん,旭区大宮1-9-9,16,旭区,06-6952-4693,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/h16-1-arinko.pdf,保育所,0,0,0,,,,1,,,163301,2
34.720837,135.546028,ありんこ第2保育園,ありんこだいにほいくえん,旭区大宮1-9-13,16,旭区,06-6954-1101,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/h16-7-arinkodai2.pdf,保育所,0,0,0,3,0,0,1,,,163307,2
34.712536,135.539901,あい・あい保育園　高殿園,あい・あいほいくえん　たかどのえん,旭区高殿3-3-13,16,旭区,06-6958-6868,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/h16-9-aiaitakadono.pdf,保育所,0,0,0,0,1,7,1,,,163309,2
34.717955,135.548458,トレジャーキッズたかどの保育園,とれじゃーきっずたかどのほいくえん,旭区高殿7-16-29,16,旭区,06-6967-9191,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/h16-10-torejyatakadono.pdf,保育所,0,0,0,0,0,0,1,,,163310,2
34.72981,135.551544,認定こども園　あけのほし幼稚園,にんていこどもえん　あけのほしようちえん,旭区太子橋1-1-27,16,旭区,06-6951-2633,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/k16-1-akenohosi.pdf,認定こども園,,,0,0,0,0,1,,,162301,2
34.729057,135.550636,大阪ＹＷＣＡこひつじほーむ,おおさかわいだぶるしーえー　こひつじほーむ,旭区大宮4-23-18　アーバンライフ大宮１Ｆ,16,旭区,06-6923-8667,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/t16-1-ywcakohituji.pdf,地域型,0,0,0,,,,1,,,164301,2
34.721866,135.536581,ぬくもりのおうち保育　生江園,ぬくもりのおうちほいく　いくええん,旭区生江1-8-2　ロイヤルコート香蘭橋１０５号,16,旭区,06-6928-4188,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/t16-2-nukumoriikue.pdf,地域型,0,0,0,,,,1,,,164302,2
34.72229,135.55592,片岡家庭保育,かたおかかていほいく,旭区清水1-8-14,16,旭区,06-6952-9666,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/t16-3-kataokakateihoiku.pdf,地域型,0,0,0,,,,1,,,164305,2
34.729595,135.549692,あい・あい保育園　太子橋今市園,あい・あいほいくえん　たいしばしいまいちえん,旭区大宮5-4-27　パレ城北１Ｆ,16,旭区,06-6167-8012,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/t16-4-aiaitaishibashiimaichi.pdf,地域型,0,0,1,,,,1,,,164306,2
34.720367,135.550727,かいせいプチ保育園　森小路園,かいせいぷちほいくえんもりしょうじえん,旭区森小路2-16-2　ベルエーキップ１階,16,旭区,06-6167-4600,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/t16-5-kaiseiputimorisyouji.pdf,地域型,0,0,0,,,,1,,,164307,2
34.724002,135.560598,Ｐｉｎｇｕ’ｓ　Ｅｎｇｌｉｓｈ　清水,ぴんぐーずいんぐりっしゅしみず,旭区清水3-32-13　スプレンダースマイル１階,16,旭区,06-6964-4660,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/t16-6-pingushimizu.pdf,地域型,0,0,0,,,,1,,,164308,2
34.718042,135.557896,ヒーローズ旭保育園,ひーろーずあさひほいくえん,旭区新森4-23-8　Veletta新森公園１階,16,旭区,06-6955-3788,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/t16-8-herosasahi.pdf,地域型,0,0,0,,,,1,,,164309,2
34.725658,135.552255,たっち小規模保育園,たっちしょうきぼほいくえん,旭区今市1-5-23　新栄プロパティー千林Ⅱ１階,16,旭区,06-6955-3011,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/t16-7-tatti.pdf,地域型,0,0,0,,,,1,,,164310,2
34.703712,135.539322,愛育保育園,あいいくほいくえん,城東区野江2-15-8,17,城東区,06-6931-0565,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/h17-1-aiiku.pdf,保育所,0,0,0,0,0,0,1,,,173301,2
34.698636,135.553581,今福保育園,いまふくほいくえん,城東区今福南2-21-14,17,城東区,06-6931-2890,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/h17-2-imafuku.pdf,保育所,0,0,0,0,0,0,1,,,173303,2
34.697467,135.558983,大阪市立今福南保育所,おおさかしりついまふくみなみほいくしょ,城東区今福南4-6-48-100,17,城東区,06-6934-5098,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/imahukuminami.pdf,保育所,0,0,0,0,0,0,1,,,173201,2
34.691861,135.542192,大阪市立鴫野保育所,おおさかしりつしぎのほいくしょ,城東区鴫野西5-3-3-100,17,城東区,06-6961-3756,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/17-sigino.pdf,保育所,0,0,0,0,0,0,1,,,173102,2
34.709043,135.548995,大阪市立関目保育所,おおさかしりつせきめほいくしょ,城東区関目1-24-27,17,城東区,06-6931-7070,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/17-sekime.pdf,保育所,0,0,0,0,0,0,1,,,173103,2
34.698093,135.547616,大阪市立鯰江保育所,おおさかしりつなまずえほいくしょ,城東区今福西1-13-4,17,城東区,06-6931-8080,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/17-sekime.pdf,保育所,0,0,0,0,0,0,1,,,173101,2
34.689003,135.548442,くれない保育所,くれないほいくしょ,城東区鴫野東3-23-12,17,城東区,06-6961-7529,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/h17-3-kurenai.pdf,保育所,0,0,0,0,0,0,1,,,173305,2
34.707751,135.55894,なかよしすみれ保育園,なかよしすみれほいくえん,城東区古市1-21-3,17,城東区,06-6931-3350,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/h17-4-nakayoshisumire.pdf,保育所,0,0,0,0,0,0,1,,,173306,2
34.708175,135.557556,すみれ保育園,すみれほいくえん,城東区古市1-20-82,17,城東区,06-6931-3330,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/h17-5-sumire.pdf,保育所,0,0,0,0,0,0,1,,,173308,2
34.68644,135.562223,諏訪保育園,すわほいくえん,城東区諏訪1-8-5,17,城東区,06-6961-0820,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/h17-6-suwa.pdf,保育所,0,0,0,0,0,0,1,,,173309,2
34.706067,135.549692,つばさ保育園,つばさほいくえん,城東区関目1-18-22,17,城東区,06-6930-1081,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/h17-7-tubasa.pdf,保育所,0,0,0,0,0,0,1,,,173312,2
34.684265,135.538727,森之宮保育園,もりのみやほいくえん,城東区森之宮2-1-58,17,城東区,06-6967-0212,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/h17-8-morinomiya.pdf,保育所,0,0,0,0,0,0,1,,,173313,2
34.704091,135.545712,わんわん保育園,わんわんほいくえん,城東区中央3-7-4,17,城東区,06-6939-7711,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/h17-9-wanwan.pdf,保育所,0,0,0,0,0,0,1,,,173314,2
34.690983,135.549429,ゆりかご保育園,ゆりかごほいくえん,城東区鴫野東3-17-9,17,城東区,06-6961-1512,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/h17-10-yurikago.pdf,保育所,0,0,0,0,0,0,1,,,173315,2
34.694322,135.552793,成徳保育園,せいとくほいくえん,城東区放出西1-3-18,17,城東区,06-6963-9966,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/h17-11-seitoku.pdf,保育所,0,0,0,0,0,0,1,,,173317,2
34.696435,135.534537,たつのこ保育園,たつのこほいくえん,城東区新喜多1-2-7-101　,17,城東区,06-6936-0755,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/h17-12-tatunoko.pdf,保育所,0,0,0,0,0,0,1,,,173318,2
34.696047,135.547085,ゆりかご第二保育園,ゆりかごだいにほいくえん,城東区新喜多東1-1-7,17,城東区,06-6965-1552,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/h17-13-yurikagodai2.pdf,保育所,0,0,0,0,0,0,1,,,173319,2
34.704501,135.537375,野江まつのはな保育園,のえまつのはなほいくえん,城東区野江2-12-15,17,城東区,06-6934-1101,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/h17-14-noematunohana.pdf,保育所,0,0,0,0,0,0,1,,,173321,2
34.711041,135.547374,きらら保育園,きららほいくえん,城東区関目3-8-4,17,城東区,06-6931-7720,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/h17-15-kirara.pdf,保育所,0,0,0,0,0,0,1,,,173322,2
34.711054,135.557808,大阪信愛学院保育園,おおさかしんあいがくいんほいくえん,城東区古市2-7-30,17,城東区,06-6939-4391,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/h17-16-osakashinai.pdf,保育所,0,0,0,,,,1,,,173323,2
34.699328,135.546835,今福青い鳥保育園,いまふくあおいとりほいくえん,城東区今福西1-6-30,17,城東区,06-6936-2500,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/h17-18-imafukuaoitori.pdf,保育所,0,0,0,0,0,0,1,,,173325,2
34.684468,135.545905,東中浜ひばり保育園(東中浜保育所),ひがしなかはまひばりほいくえん,城東区東中浜2-4-31,17,城東区,06-6967-2282,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/h17-17-higashinakahamahibari.pdf,保育所,0,0,0,0,0,0,1,,,173324,2
34.695858,135.541473,城東よつば保育園,じょうとうよつばほいくえん,城東区鴫野西3－1－24,17,城東区,06-6963-0428,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/h17-19-jyoutouyotuba.pdf,保育所,0,0,0,0,0,0,1,,,173326,2
34.701865,135.543148,がもう保育園,がもうほいくえん,城東区中央2‐10－26,17,城東区,06-6930-3300,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/h17-20-gamou.pdf,保育所,0,0,0,0,0,0,1,,,173327,2
34.703321,135.551828,ゆめの樹保育園,ゆめのきほいくえん,城東区今福西6－6－30,17,城東区,06-6934-6001,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/h17-21-yumenoki.pdf,保育所,0,0,0,0,0,0,1,,,173329,2
34.688863,135.552101,トレジャーキッズてんのうでん保育園,かしょうとれじゃーきっずてんのうでんほいくえん,城東区天王田13-4,17,城東区,06-6923-9700,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/h17-22-torejyatennouden.pdf,保育所,0,0,0,0,0,0,1,,,173331,2
34.703509,135.542525,愛育保育園（分園）,あいいくほいくえんぶんえん,城東区中央2丁目6番13号　メゾンセントラル2階,17,城東区,06-6931-0565,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/h17-1-aiiku.pdf,保育所,-,-,-,-,-,-,1,,,173302,2
34.68565,135.561692,諏訪保育園　南分園,すわほいくえんみなみぶんえん,城東区諏訪2-11-20,17,城東区,06-6961-0820,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/h17-6-suwa.pdf,保育所,-,-,-,-,-,-,1,,,173310,2
34.686705,135.562577,諏訪保育園　北分園,すわほいくえんきたぶんえん,城東区諏訪1-8-7,17,城東区,06-6961-0820,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/h17-6-suwa.pdf,保育所,-,-,-,-,-,-,1,,,173311,2
34.690683,135.549526,ゆりかご保育園　南園,ゆりかごほいくえんみなみえん,城東区鴫野東3-30-21,17,城東区,06-6961-1512,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/h17-10-yurikago.pdf,保育所,-,-,-,-,-,-,1,,,173316,2
34.697617,135.551846,今福保育園分園　つくしんぼ保育園,いまふくほいくえんほいくえんぶんえん　つくしんぼほいくえん,城東区今福南2-14-25,17,城東区,06-6931-2890,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/h17-2-imafuku.pdf,保育所,-,-,-,-,-,-,1,,,173304,2
34.704925,135.546165,わんわん保育園　分園,わんわんほいくえんぶんえん,城東区中央3-10-20,17,城東区,06-6939-7711,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/h17-9-wanwan.pdf,保育所,-,-,-,-,-,-,1,,,173328,2
34.713171,135.54812,関目中央保育園,かしょうせきめちゅうおうほいくえん,城東区関目5-12-6,17,城東区,06-4255-7575,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/h17-23-sekimetyuuou.pdf,保育所,0,0,0,0,0,0,1,,,173332,2
34.712313,135.543383,認定こども園　関目聖マリア幼稚園,にんていこどもえんせきめせいまりあようちえん,城東区成育4-8-12,17,城東区,06-6932-4779,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/k17-1-sekimeseimaria.pdf,認定こども園,0,0,0,0,0,0,1,,,172301,2
34.682254,135.559573,認定こども園　城東ちどり保育園,にんていこどもえんじょうとうちどりほいくえん,城東区諏訪3-6-33,17,城東区,06-6167-3755,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/k17-2-joutouchidori.pdf,認定こども園,0,0,0,0,0,0,1,,,172302,2
34.705859,135.545036,認定こども園　成育児童センター,にんていこどもえんせいいくじどうせんたー,城東区成育1-6-12,17,城東区,06-6786-1211,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/k17-3-seiikujidou.pdf,認定こども園,0,0,0,0,0,0,1,,,172303,2
34.705604,135.55908,認定こども園　古市たいよう学院,にんていこどもえんふるいちたいようがくいん,城東区古市1-16-12,17,城東区,06-6930-7050,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/k17-4-furuichitaiyou.pdf,認定こども園,0,0,0,0,0,0,1,,,172304,2
34.704073,135.548496,エンジェルキッズ　城東園,えんじぇるきっず　じょうとうえん,城東区今福西5－11－27,17,城東区,06-6939-3800,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/t17-1-angelkidsjyoutou.pdf,地域型,0,0,0,,,,1,,,174301,2
34.69443,135.546446,鴫野東みらい保育園,しぎのひがしみらいほいくえん,城東区鴫野東2－1－15,17,城東区,06-6955-9733,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/t17-2-shiginomirai.pdf,地域型,0,0,0,,,,1,,,174302,2
34.684627,135.558964,城東ちどり保育園　ちどりキッズ,じょうとうちどりほいくえん　ちどりきっず,城東区諏訪2－4－3　バルーンフラワー諏訪101号,17,城東区,06-6965-0505,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/t17-3-jyoutouchidorikids.pdf,地域型,0,0,0,,,,1,,,174303,2
34.681945,135.548034,ゆめみ保育園,ゆめみほいくえん,城東区東中浜6－8－23,17,城東区,06-4258-7100,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/t17-4-yumemi.pdf,地域型,0,0,0,,,,1,,,174304,2
34.700977,135.550822,かいせいプチ保育園　今福園,かいせいぷちほいくえん,城東区今福西4ー1ー23,17,城東区,06-6180-4900,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/t17-5-kaiseiputiimafuku.pdf,地域型,0,0,0,,,,1,,,174305,2
34.685827,135.539655,もりのこルーム,もりのこるーむ,城東区森之宮２－９－１０６,17,城東区,080-3501-0213,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/t17-6-morinoko.pdf,地域型,0,0,0,,,,1,,,174306,2
34.712344,135.556052,とまり木保育園　古市園,とまりぎほいくえん　ふるいちえん,城東区古市3－8　プロムナーデ関目団地7号棟103,17,城東区,06－6167－9709,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/t17-7-tomarigifuruichi.pdf,地域型,0,0,0,,,,1,,,174307,2
34.701113,135.541567,ぬくもりのおうち保育　城東中央園,ぬくもりのおうちほいく　じょうとうちゅうおうえん,城東区中央1-3-6,17,城東区,06-6180-9090,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/t17-8-nukumorijyoutoutyuou.pdf,地域型,0,0,0,,,,1,,,174308,2
